"Step","cosmic-sweep-11 - Average Weighted Test Accuracy","cosmic-sweep-11 - Average Weighted Test Accuracy__MIN","cosmic-sweep-11 - Average Weighted Test Accuracy__MAX","rosy-sweep-10 - Average Weighted Test Accuracy","rosy-sweep-10 - Average Weighted Test Accuracy__MIN","rosy-sweep-10 - Average Weighted Test Accuracy__MAX","crisp-sweep-9 - Average Weighted Test Accuracy","crisp-sweep-9 - Average Weighted Test Accuracy__MIN","crisp-sweep-9 - Average Weighted Test Accuracy__MAX","zany-sweep-8 - Average Weighted Test Accuracy","zany-sweep-8 - Average Weighted Test Accuracy__MIN","zany-sweep-8 - Average Weighted Test Accuracy__MAX","celestial-sweep-7 - Average Weighted Test Accuracy","celestial-sweep-7 - Average Weighted Test Accuracy__MIN","celestial-sweep-7 - Average Weighted Test Accuracy__MAX","giddy-sweep-6 - Average Weighted Test Accuracy","giddy-sweep-6 - Average Weighted Test Accuracy__MIN","giddy-sweep-6 - Average Weighted Test Accuracy__MAX","generous-sweep-5 - Average Weighted Test Accuracy","generous-sweep-5 - Average Weighted Test Accuracy__MIN","generous-sweep-5 - Average Weighted Test Accuracy__MAX","fearless-sweep-4 - Average Weighted Test Accuracy","fearless-sweep-4 - Average Weighted Test Accuracy__MIN","fearless-sweep-4 - Average Weighted Test Accuracy__MAX","treasured-sweep-3 - Average Weighted Test Accuracy","treasured-sweep-3 - Average Weighted Test Accuracy__MIN","treasured-sweep-3 - Average Weighted Test Accuracy__MAX","silver-sweep-2 - Average Weighted Test Accuracy","silver-sweep-2 - Average Weighted Test Accuracy__MIN","silver-sweep-2 - Average Weighted Test Accuracy__MAX","resilient-sweep-1 - Average Weighted Test Accuracy","resilient-sweep-1 - Average Weighted Test Accuracy__MIN","resilient-sweep-1 - Average Weighted Test Accuracy__MAX"
"358","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7595","0.7595","0.7595","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.758","0.758","0.758","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7601666666666667","0.7601666666666667","0.7601666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"359","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7595","0.7595","0.7595","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7565","0.7565","0.7565","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7601666666666667","0.7601666666666667","0.7601666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"360","0.7565","0.7565","0.7565","0.7595","0.7595","0.7595","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7565","0.7565","0.7565","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7625","0.7625","0.7625"
"361","0.7565","0.7565","0.7565","0.7591666666666667","0.7591666666666667","0.7591666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7625","0.7625","0.7625"
"362","0.7565","0.7565","0.7565","0.7595","0.7595","0.7595","0.758","0.758","0.758","0.7565","0.7565","0.7565","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7575","0.7575","0.7575","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"363","0.7565","0.7565","0.7565","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.758","0.758","0.758","0.7565","0.7565","0.7565","0.758","0.758","0.758","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7575","0.7575","0.7575","0.7565","0.7565","0.7565","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7625","0.7625","0.7625"
"364","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.758","0.758","0.758","0.7565","0.7565","0.7565","0.758","0.758","0.758","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7575","0.7575","0.7575","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7625","0.7625","0.7625"
"365","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7591666666666667","0.7591666666666667","0.7591666666666667","0.758","0.758","0.758","0.7565","0.7565","0.7565","0.758","0.758","0.758","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7575","0.7575","0.7575","0.7565","0.7565","0.7565","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7625","0.7625","0.7625"
"366","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7595","0.7595","0.7595","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7565","0.7565","0.7565","0.758","0.758","0.758","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"367","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7565","0.7565","0.7565","0.758","0.758","0.758","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"368","0.756","0.756","0.756","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"369","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7565","0.7565","0.7565","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7601666666666667","0.7601666666666667","0.7601666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"370","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.758","0.758","0.758","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7601666666666667","0.7601666666666667","0.7601666666666667","0.763","0.763","0.763"
"371","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7595","0.7595","0.7595","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.763","0.763","0.763"
"372","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.758","0.758","0.758","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.759","0.759","0.759","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7565","0.7565","0.7565","0.755","0.755","0.755","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"373","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7565","0.7565","0.7565","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.759","0.759","0.759","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.755","0.755","0.755","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"374","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7565","0.7565","0.7565","0.755","0.755","0.755","0.7601666666666667","0.7601666666666667","0.7601666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"375","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7565","0.7565","0.7565","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7601666666666667","0.7601666666666667","0.7601666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667"
"376","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7585","0.7585","0.7585","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7601666666666667","0.7601666666666667","0.7601666666666667","0.763","0.763","0.763"
"377","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.758","0.758","0.758","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7585","0.7585","0.7585","0.759","0.759","0.759","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7601666666666667","0.7601666666666667","0.7601666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"378","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7595","0.7595","0.7595","0.758","0.758","0.758","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.755","0.755","0.755","0.7601666666666667","0.7601666666666667","0.7601666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"379","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.76","0.76","0.76","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.755","0.755","0.755","0.7601666666666667","0.7601666666666667","0.7601666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"380","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.759","0.759","0.759","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"381","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.758","0.758","0.758","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.759","0.759","0.759","0.7575","0.7575","0.7575","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"382","0.7565","0.7565","0.7565","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.759","0.759","0.759","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"383","0.7565","0.7565","0.7565","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7565","0.7565","0.7565","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.759","0.759","0.759","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"384","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.758","0.758","0.758","0.7565","0.7565","0.7565","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.759","0.759","0.759","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7601666666666667","0.7601666666666667","0.7601666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334"
