"Step","laced-sweep-11 - Average Weighted Test Accuracy","laced-sweep-11 - Average Weighted Test Accuracy__MIN","laced-sweep-11 - Average Weighted Test Accuracy__MAX","magic-sweep-10 - Average Weighted Test Accuracy","magic-sweep-10 - Average Weighted Test Accuracy__MIN","magic-sweep-10 - Average Weighted Test Accuracy__MAX","wandering-sweep-9 - Average Weighted Test Accuracy","wandering-sweep-9 - Average Weighted Test Accuracy__MIN","wandering-sweep-9 - Average Weighted Test Accuracy__MAX","glowing-sweep-8 - Average Weighted Test Accuracy","glowing-sweep-8 - Average Weighted Test Accuracy__MIN","glowing-sweep-8 - Average Weighted Test Accuracy__MAX","lucky-sweep-7 - Average Weighted Test Accuracy","lucky-sweep-7 - Average Weighted Test Accuracy__MIN","lucky-sweep-7 - Average Weighted Test Accuracy__MAX","swept-sweep-6 - Average Weighted Test Accuracy","swept-sweep-6 - Average Weighted Test Accuracy__MIN","swept-sweep-6 - Average Weighted Test Accuracy__MAX","proud-sweep-5 - Average Weighted Test Accuracy","proud-sweep-5 - Average Weighted Test Accuracy__MIN","proud-sweep-5 - Average Weighted Test Accuracy__MAX","whole-sweep-4 - Average Weighted Test Accuracy","whole-sweep-4 - Average Weighted Test Accuracy__MIN","whole-sweep-4 - Average Weighted Test Accuracy__MAX","zany-sweep-3 - Average Weighted Test Accuracy","zany-sweep-3 - Average Weighted Test Accuracy__MIN","zany-sweep-3 - Average Weighted Test Accuracy__MAX","northern-sweep-2 - Average Weighted Test Accuracy","northern-sweep-2 - Average Weighted Test Accuracy__MIN","northern-sweep-2 - Average Weighted Test Accuracy__MAX","dry-sweep-1 - Average Weighted Test Accuracy","dry-sweep-1 - Average Weighted Test Accuracy__MIN","dry-sweep-1 - Average Weighted Test Accuracy__MAX"
"142","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.762","0.762","0.762","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.763","0.763","0.763","0.765","0.765","0.765","0.762","0.762","0.762","0.7655","0.7655","0.7655","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"143","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.762","0.762","0.762","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.763","0.763","0.763","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.762","0.762","0.762","0.7655","0.7655","0.7655","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"144","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.762","0.762","0.762","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.764","0.764","0.764","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7655","0.7655","0.7655","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"145","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.764","0.764","0.764","0.7626666666666667","0.7626666666666667","0.7626666666666667","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7655","0.7655","0.7655","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"146","0.766","0.766","0.766","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.764","0.764","0.764","0.7625","0.7625","0.7625","0.7655","0.7655","0.7655","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"147","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"148","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.764","0.764","0.764","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7655","0.7655","0.7655","0.763","0.763","0.763","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7655","0.7655","0.7655","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"149","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7615","0.7615","0.7615","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667","0.7655","0.7655","0.7655","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7655","0.7655","0.7655","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"150","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7655","0.7655","0.7655","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7625","0.7625","0.7625"
"151","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7655","0.7655","0.7655","0.7626666666666667","0.7626666666666667","0.7626666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.762","0.762","0.762","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"152","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.764","0.764","0.764","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.762","0.762","0.762","0.7655","0.7655","0.7655","0.7625","0.7625","0.7625"
"153","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.763","0.763","0.763","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"154","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.764","0.764","0.764","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.765","0.765","0.765","0.7626666666666667","0.7626666666666667","0.7626666666666667","0.765","0.765","0.765","0.762","0.762","0.762","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7625","0.7625","0.7625"
"155","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7625","0.7625","0.7625","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7625","0.7625","0.7625"
"156","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7655","0.7655","0.7655","0.7626666666666667","0.7626666666666667","0.7626666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7625","0.7625","0.7625"
"157","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7625","0.7625","0.7625","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.763","0.763","0.763","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7625","0.7625","0.7625"
"158","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.762","0.762","0.762","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"159","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7626666666666667","0.7626666666666667","0.7626666666666667","0.762","0.762","0.762","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7655","0.7655","0.7655","0.7626666666666667","0.7626666666666667","0.7626666666666667","0.7655","0.7655","0.7655","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.766","0.766","0.766","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"160","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.764","0.764","0.764","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7655","0.7655","0.7655","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7625","0.7625","0.7625","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"161","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7655","0.7655","0.7655","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7625","0.7625","0.7625","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7625","0.7625","0.7625"
"162","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.764","0.764","0.764","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7655","0.7655","0.7655","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7625","0.7625","0.7625"
"163","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7625","0.7625","0.7625","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7635","0.7635","0.7635","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7625","0.7625","0.7625","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"164","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7635","0.7635","0.7635","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.763","0.763","0.763","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7625","0.7625","0.7625","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"165","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7611666666666667","0.7611666666666667","0.7611666666666667","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7625","0.7625","0.7625","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"166","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7615","0.7615","0.7615","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7635","0.7635","0.7635","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7625","0.7625","0.7625","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"167","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7625","0.7625","0.7625","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7655","0.7655","0.7655","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"168","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7626666666666667","0.7626666666666667","0.7626666666666667","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7635","0.7635","0.7635","0.7655","0.7655","0.7655","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7655","0.7655","0.7655","0.7625","0.7625","0.7625"
"169","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7626666666666667","0.7626666666666667","0.7626666666666667","0.7615","0.7615","0.7615","0.765","0.765","0.765","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.765","0.765","0.765","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7625","0.7625","0.7625","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7625","0.7625","0.7625"
