"Step","vocal-sweep-11 - Average Weighted Test Accuracy","vocal-sweep-11 - Average Weighted Test Accuracy__MIN","vocal-sweep-11 - Average Weighted Test Accuracy__MAX","summer-sweep-10 - Average Weighted Test Accuracy","summer-sweep-10 - Average Weighted Test Accuracy__MIN","summer-sweep-10 - Average Weighted Test Accuracy__MAX","major-sweep-9 - Average Weighted Test Accuracy","major-sweep-9 - Average Weighted Test Accuracy__MIN","major-sweep-9 - Average Weighted Test Accuracy__MAX","solar-sweep-8 - Average Weighted Test Accuracy","solar-sweep-8 - Average Weighted Test Accuracy__MIN","solar-sweep-8 - Average Weighted Test Accuracy__MAX","usual-sweep-7 - Average Weighted Test Accuracy","usual-sweep-7 - Average Weighted Test Accuracy__MIN","usual-sweep-7 - Average Weighted Test Accuracy__MAX","sandy-sweep-6 - Average Weighted Test Accuracy","sandy-sweep-6 - Average Weighted Test Accuracy__MIN","sandy-sweep-6 - Average Weighted Test Accuracy__MAX","autumn-sweep-5 - Average Weighted Test Accuracy","autumn-sweep-5 - Average Weighted Test Accuracy__MIN","autumn-sweep-5 - Average Weighted Test Accuracy__MAX","lively-sweep-4 - Average Weighted Test Accuracy","lively-sweep-4 - Average Weighted Test Accuracy__MIN","lively-sweep-4 - Average Weighted Test Accuracy__MAX","lunar-sweep-3 - Average Weighted Test Accuracy","lunar-sweep-3 - Average Weighted Test Accuracy__MIN","lunar-sweep-3 - Average Weighted Test Accuracy__MAX","treasured-sweep-2 - Average Weighted Test Accuracy","treasured-sweep-2 - Average Weighted Test Accuracy__MIN","treasured-sweep-2 - Average Weighted Test Accuracy__MAX","sweepy-sweep-1 - Average Weighted Test Accuracy","sweepy-sweep-1 - Average Weighted Test Accuracy__MIN","sweepy-sweep-1 - Average Weighted Test Accuracy__MAX"
"336","0.543723997730711","0.543723997730711","0.543723997730711","0.5430455748865356","0.5430455748865356","0.5430455748865356","0.5426791792738276","0.5426791792738276","0.5426791792738276","0.5429344742813919","0.5429344742813919","0.5429344742813919","0.5433788767019667","0.5433788767019667","0.5433788767019667","0.543428517397882","0.543428517397882","0.543428517397882","0.5431472201210288","0.5431472201210288","0.5431472201210288","0.5437405446293495","0.5437405446293495","0.5437405446293495","0.5435136157337368","0.5435136157337368","0.5435136157337368","0.5434143343419062","0.5434143343419062","0.5434143343419062","0.5439911119515886","0.5439911119515886","0.5439911119515886"
"337","0.5436388993948563","0.5436388993948563","0.5436388993948563","0.5433339636913767","0.5433339636913767","0.5433339636913767","0.5425917170953102","0.5425917170953102","0.5425917170953102","0.5430739409984872","0.5430739409984872","0.5430739409984872","0.5434616111951589","0.5434616111951589","0.5434616111951589","0.5436034417549168","0.5436034417549168","0.5436034417549168","0.5431874054462935","0.5431874054462935","0.5431874054462935","0.5438823751891074","0.5438823751891074","0.5438823751891074","0.5437854576399395","0.5437854576399395","0.5437854576399395","0.5434781580937973","0.5434781580937973","0.5434781580937973","0.5441920385779122","0.5441920385779122","0.5441920385779122"
"338","0.5438611006051437","0.5438611006051437","0.5438611006051437","0.543062121785174","0.543062121785174","0.543062121785174","0.5426437216338881","0.5426437216338881","0.5426437216338881","0.5430053895612708","0.5430053895612708","0.5430053895612708","0.5437263615733737","0.5437263615733737","0.5437263615733737","0.5436483547655068","0.5436483547655068","0.5436483547655068","0.5431803139183056","0.5431803139183056","0.5431803139183056","0.5436554462934947","0.5436554462934947","0.5436554462934947","0.5434852496217851","0.5434852496217851","0.5434852496217851","0.5435987140695915","0.5435987140695915","0.5435987140695915","0.5443598714069592","0.5443598714069592","0.5443598714069592"
"339","0.5436814485627837","0.5436814485627837","0.5436814485627837","0.5433505105900152","0.5433505105900152","0.5433505105900152","0.5427359114977307","0.5427359114977307","0.5427359114977307","0.5429250189107413","0.5429250189107413","0.5429250189107413","0.5434876134644478","0.5434876134644478","0.5434876134644478","0.5436436270801815","0.5436436270801815","0.5436436270801815","0.5432748676248109","0.5432748676248109","0.5432748676248109","0.5438894667170953","0.5438894667170953","0.5438894667170953","0.5438350983358547","0.5438350983358547","0.5438350983358547","0.5436034417549168","0.5436034417549168","0.5436034417549168","0.5444544251134644","0.5444544251134644","0.5444544251134644"
"340","0.5439060136157338","0.5439060136157338","0.5439060136157338","0.543331599848714","0.543331599848714","0.543331599848714","0.542624810892587","0.542624810892587","0.542624810892587","0.5430101172465961","0.5430101172465961","0.5430101172465961","0.5437618192133131","0.5437618192133131","0.5437618192133131","0.5438634644478063","0.5438634644478063","0.5438634644478063","0.5431944969742813","0.5431944969742813","0.5431944969742813","0.5440856656580938","0.5440856656580938","0.5440856656580938","0.5436767208774584","0.5436767208774584","0.5436767208774584","0.5434710665658093","0.5434710665658093","0.5434710665658093","0.5443575075642966","0.5443575075642966","0.5443575075642966"
"341","0.5436979954614221","0.5436979954614221","0.5436979954614221","0.5432606845688351","0.5432606845688351","0.5432606845688351","0.542688634644478","0.542688634644478","0.542688634644478","0.5432772314674735","0.5432772314674735","0.5432772314674735","0.5439272881996974","0.5439272881996974","0.5439272881996974","0.54375","0.54375","0.54375","0.5434781580937973","0.5434781580937973","0.5434781580937973","0.5440194780635401","0.5440194780635401","0.5440194780635401","0.5439154689863843","0.5439154689863843","0.5439154689863843","0.5436412632375189","0.5436412632375189","0.5436412632375189","0.5445938918305597","0.5445938918305597","0.5445938918305597"
"342","0.5437618192133131","0.5437618192133131","0.5437618192133131","0.5436625378214825","0.5436625378214825","0.5436625378214825","0.5429770234493192","0.5429770234493192","0.5429770234493192","0.5432725037821483","0.5432725037821483","0.5432725037821483","0.5439012859304084","0.5439012859304084","0.5439012859304084","0.5439863842662632","0.5439863842662632","0.5439863842662632","0.543241773827534","0.543241773827534","0.543241773827534","0.5440242057488653","0.5440242057488653","0.5440242057488653","0.5436838124054463","0.5436838124054463","0.5436838124054463","0.5437429084720121","0.5437429084720121","0.5437429084720121","0.544482791225416","0.544482791225416","0.544482791225416"
"343","0.5438776475037822","0.5438776475037822","0.5438776475037822","0.543473430408472","0.543473430408472","0.543473430408472","0.543159039334342","0.543159039334342","0.543159039334342","0.5433410552193646","0.5433410552193646","0.5433410552193646","0.5441093040847201","0.5441093040847201","0.5441093040847201","0.5441045763993948","0.5441045763993948","0.5441045763993948","0.5434379727685326","0.5434379727685326","0.5434379727685326","0.5441825832072618","0.5441825832072618","0.5441825832072618","0.544090393343419","0.544090393343419","0.544090393343419","0.5437618192133131","0.5437618192133131","0.5437618192133131","0.5446789901664145","0.5446789901664145","0.5446789901664145"
"344","0.5439982034795764","0.5439982034795764","0.5439982034795764","0.5436530824508321","0.5436530824508321","0.5436530824508321","0.5432110438729199","0.5432110438729199","0.5432110438729199","0.5435230711043872","0.5435230711043872","0.5435230711043872","0.5440549357034796","0.5440549357034796","0.5440549357034796","0.5441187594553707","0.5441187594553707","0.5441187594553707","0.5434876134644478","0.5434876134644478","0.5434876134644478","0.5441305786686839","0.5441305786686839","0.5441305786686839","0.544168400151286","0.544168400151286","0.544168400151286","0.5440833018154312","0.5440833018154312","0.5440833018154312","0.5446388048411498","0.5446388048411498","0.5446388048411498"
"345","0.5440620272314675","0.5440620272314675","0.5440620272314675","0.543589258698941","0.543589258698941","0.543589258698941","0.5433032337367625","0.5433032337367625","0.5433032337367625","0.5436270801815432","0.5436270801815432","0.5436270801815432","0.5442534984871407","0.5442534984871407","0.5442534984871407","0.5441211232980333","0.5441211232980333","0.5441211232980333","0.5435301626323752","0.5435301626323752","0.5435301626323752","0.5443102307110439","0.5443102307110439","0.5443102307110439","0.5441991301059002","0.5441991301059002","0.5441991301059002","0.5441423978819969","0.5441423978819969","0.5441423978819969","0.5446458963691376","0.5446458963691376","0.5446458963691376"
"346","0.5441045763993948","0.5441045763993948","0.5441045763993948","0.5438043683812406","0.5438043683812406","0.5438043683812406","0.5431141263237519","0.5431141263237519","0.5431141263237519","0.5436838124054463","0.5436838124054463","0.5436838124054463","0.5441258509833585","0.5441258509833585","0.5441258509833585","0.5442251323751891","0.5442251323751891","0.5442251323751891","0.5437830937972769","0.5437830937972769","0.5437830937972769","0.5443315052950075","0.5443315052950075","0.5443315052950075","0.5443764183055976","0.5443764183055976","0.5443764183055976","0.5441471255673223","0.5441471255673223","0.5441471255673223","0.5449082829046898","0.5449082829046898","0.5449082829046898"
"347","0.5442038577912254","0.5442038577912254","0.5442038577912254","0.5437074508320726","0.5437074508320726","0.5437074508320726","0.5430999432677761","0.5430999432677761","0.5430999432677761","0.5436554462934947","0.5436554462934947","0.5436554462934947","0.5443338691376702","0.5443338691376702","0.5443338691376702","0.5443551437216338","0.5443551437216338","0.5443551437216338","0.5436058055975794","0.5436058055975794","0.5436058055975794","0.544097484871407","0.544097484871407","0.544097484871407","0.5443433245083207","0.5443433245083207","0.5443433245083207","0.5441825832072618","0.5441825832072618","0.5441825832072618","0.5448988275340393","0.5448988275340393","0.5448988275340393"
"348","0.5442818645990923","0.5442818645990923","0.5442818645990923","0.5437121785173978","0.5437121785173978","0.5437121785173978","0.5433174167927383","0.5433174167927383","0.5433174167927383","0.5437618192133131","0.5437618192133131","0.5437618192133131","0.5441920385779122","0.5441920385779122","0.5441920385779122","0.544374054462935","0.544374054462935","0.544374054462935","0.5439012859304084","0.5439012859304084","0.5439012859304084","0.5442180408472012","0.5442180408472012","0.5442180408472012","0.5442038577912254","0.5442038577912254","0.5442038577912254","0.5442795007564296","0.5442795007564296","0.5442795007564296","0.5450122919818456","0.5450122919818456","0.5450122919818456"
"349","0.5444142397881997","0.5444142397881997","0.5444142397881997","0.5438681921331316","0.5438681921331316","0.5438681921331316","0.543357602118003","0.543357602118003","0.543357602118003","0.5436932677760968","0.5436932677760968","0.5436932677760968","0.5443385968229955","0.5443385968229955","0.5443385968229955","0.5444804273827534","0.5444804273827534","0.5444804273827534","0.5440123865355522","0.5440123865355522","0.5440123865355522","0.5443575075642966","0.5443575075642966","0.5443575075642966","0.544277136913767","0.544277136913767","0.544277136913767","0.5443504160363086","0.5443504160363086","0.5443504160363086","0.5451943078668684","0.5451943078668684","0.5451943078668684"
"350","0.5444449697428139","0.5444449697428139","0.5444449697428139","0.5438705559757943","0.5438705559757943","0.5438705559757943","0.5433836043872919","0.5433836043872919","0.5433836043872919","0.54388473903177","0.54388473903177","0.54388473903177","0.544348052193646","0.544348052193646","0.544348052193646","0.5443575075642966","0.5443575075642966","0.5443575075642966","0.5438989220877458","0.5438989220877458","0.5438989220877458","0.5444166036308623","0.5444166036308623","0.5444166036308623","0.544374054462935","0.544374054462935","0.544374054462935","0.5443527798789712","0.5443527798789712","0.5443527798789712","0.545017019667171","0.545017019667171","0.545017019667171"
"351","0.5444662443267776","0.5444662443267776","0.5444662443267776","0.5439178328290469","0.5439178328290469","0.5439178328290469","0.5434001512859304","0.5434001512859304","0.5434001512859304","0.5439131051437216","0.5439131051437216","0.5439131051437216","0.5446222579425114","0.5446222579425114","0.5446222579425114","0.5446458963691376","0.5446458963691376","0.5446458963691376","0.544161308623298","0.544161308623298","0.544161308623298","0.5446766263237519","0.5446766263237519","0.5446766263237519","0.5444331505295008","0.5444331505295008","0.5444331505295008","0.5444756996974282","0.5444756996974282","0.5444756996974282","0.5452510400907715","0.5452510400907715","0.5452510400907715"
"352","0.544463880484115","0.544463880484115","0.544463880484115","0.544007658850227","0.544007658850227","0.544007658850227","0.5432961422087745","0.5432961422087745","0.5432961422087745","0.5438611006051437","0.5438611006051437","0.5438611006051437","0.5446128025718608","0.5446128025718608","0.5446128025718608","0.5446317133131618","0.5446317133131618","0.5446317133131618","0.5442747730711044","0.5442747730711044","0.5442747730711044","0.5447569969742814","0.5447569969742814","0.5447569969742814","0.5445418872919818","0.5445418872919818","0.5445418872919818","0.5444780635400908","0.5444780635400908","0.5444780635400908","0.5452699508320726","0.5452699508320726","0.5452699508320726"
"353","0.5445891641452345","0.5445891641452345","0.5445891641452345","0.5440998487140696","0.5440998487140696","0.5440998487140696","0.5439296520423601","0.5439296520423601","0.5439296520423601","0.5439485627836611","0.5439485627836611","0.5439485627836611","0.5446553517397882","0.5446553517397882","0.5446553517397882","0.5445891641452345","0.5445891641452345","0.5445891641452345","0.544374054462935","0.544374054462935","0.544374054462935","0.5448893721633888","0.5448893721633888","0.5448893721633888","0.544508793494705","0.544508793494705","0.544508793494705","0.544669534795764","0.544669534795764","0.544669534795764","0.5453857791225416","0.5453857791225416","0.5453857791225416"
"354","0.5447215393343419","0.5447215393343419","0.5447215393343419","0.5439651096822995","0.5439651096822995","0.5439651096822995","0.5435798033282905","0.5435798033282905","0.5435798033282905","0.5441400340393343","0.5441400340393343","0.5441400340393343","0.5447215393343419","0.5447215393343419","0.5447215393343419","0.5445442511346444","0.5445442511346444","0.5445442511346444","0.5442156770045385","0.5442156770045385","0.5442156770045385","0.5446860816944025","0.5446860816944025","0.5446860816944025","0.544856278366112","0.544856278366112","0.544856278366112","0.5446577155824508","0.5446577155824508","0.5446577155824508","0.5455299735249621","0.5455299735249621","0.5455299735249621"
"355","0.5447073562783661","0.5447073562783661","0.5447073562783661","0.5445324319213313","0.5445324319213313","0.5445324319213313","0.5438232791225416","0.5438232791225416","0.5438232791225416","0.5439911119515886","0.5439911119515886","0.5439911119515886","0.5447451777609682","0.5447451777609682","0.5447451777609682","0.5446198940998487","0.5446198940998487","0.5446198940998487","0.5442913199697428","0.5442913199697428","0.5442913199697428","0.5447168116490166","0.5447168116490166","0.5447168116490166","0.5448940998487141","0.5448940998487141","0.5448940998487141","0.5444544251134644","0.5444544251134644","0.5444544251134644","0.5454850605143722","0.5454850605143722","0.5454850605143722"
"356","0.5448846444780635","0.5448846444780635","0.5448846444780635","0.5443882375189107","0.5443882375189107","0.5443882375189107","0.5437830937972769","0.5437830937972769","0.5437830937972769","0.5440809379727686","0.5440809379727686","0.5440809379727686","0.5447924546142209","0.5447924546142209","0.5447924546142209","0.544849186838124","0.544849186838124","0.544849186838124","0.5443976928895613","0.5443976928895613","0.5443976928895613","0.5447168116490166","0.5447168116490166","0.5447168116490166","0.544823184568835","0.544823184568835","0.544823184568835","0.5448066376701967","0.5448066376701967","0.5448066376701967","0.5456410741301059","0.5456410741301059","0.5456410741301059"
