"Step","fancy-sweep-11 - Average Weighted Test Accuracy","fancy-sweep-11 - Average Weighted Test Accuracy__MIN","fancy-sweep-11 - Average Weighted Test Accuracy__MAX","avid-sweep-10 - Average Weighted Test Accuracy","avid-sweep-10 - Average Weighted Test Accuracy__MIN","avid-sweep-10 - Average Weighted Test Accuracy__MAX","vibrant-sweep-9 - Average Weighted Test Accuracy","vibrant-sweep-9 - Average Weighted Test Accuracy__MIN","vibrant-sweep-9 - Average Weighted Test Accuracy__MAX","laced-sweep-8 - Average Weighted Test Accuracy","laced-sweep-8 - Average Weighted Test Accuracy__MIN","laced-sweep-8 - Average Weighted Test Accuracy__MAX","gallant-sweep-7 - Average Weighted Test Accuracy","gallant-sweep-7 - Average Weighted Test Accuracy__MIN","gallant-sweep-7 - Average Weighted Test Accuracy__MAX","silvery-sweep-6 - Average Weighted Test Accuracy","silvery-sweep-6 - Average Weighted Test Accuracy__MIN","silvery-sweep-6 - Average Weighted Test Accuracy__MAX","bright-sweep-5 - Average Weighted Test Accuracy","bright-sweep-5 - Average Weighted Test Accuracy__MIN","bright-sweep-5 - Average Weighted Test Accuracy__MAX","fancy-sweep-4 - Average Weighted Test Accuracy","fancy-sweep-4 - Average Weighted Test Accuracy__MIN","fancy-sweep-4 - Average Weighted Test Accuracy__MAX","sweet-sweep-3 - Average Weighted Test Accuracy","sweet-sweep-3 - Average Weighted Test Accuracy__MIN","sweet-sweep-3 - Average Weighted Test Accuracy__MAX","olive-sweep-2 - Average Weighted Test Accuracy","olive-sweep-2 - Average Weighted Test Accuracy__MIN","olive-sweep-2 - Average Weighted Test Accuracy__MAX","rosy-sweep-1 - Average Weighted Test Accuracy","rosy-sweep-1 - Average Weighted Test Accuracy__MIN","rosy-sweep-1 - Average Weighted Test Accuracy__MAX"
"356","0.780971309835706","0.780971309835706","0.780971309835706","0.7805454099608946","0.7805454099608946","0.7805454099608946","0.7799646374043339","0.7799646374043339","0.7799646374043339","0.7797581404953344","0.7797581404953344","0.7797581404953344","0.7808938734948311","0.7808938734948311","0.7808938734948311","0.7803260069950828","0.7803260069950828","0.7803260069950828","0.7806486584153943","0.7806486584153943","0.7806486584153943","0.7804292554495825","0.7804292554495825","0.7804292554495825","0.7803776312223326","0.7803776312223326","0.7803776312223326","0.779216086109211","0.779216086109211","0.779216086109211","0.7804937857336448","0.7804937857336448","0.7804937857336448"
"357","0.780971309835706","0.780971309835706","0.780971309835706","0.7805325039040821","0.7805325039040821","0.7805325039040821","0.7800162616315837","0.7800162616315837","0.7800162616315837","0.7797194223248971","0.7797194223248971","0.7797194223248971","0.780919685608456","0.780919685608456","0.780919685608456","0.7803260069950828","0.7803260069950828","0.7803260069950828","0.7806744705290193","0.7806744705290193","0.7806744705290193","0.7804679736200199","0.7804679736200199","0.7804679736200199","0.7803647251655201","0.7803647251655201","0.7803647251655201","0.7793193345637107","0.7793193345637107","0.7793193345637107","0.7804937857336448","0.7804937857336448","0.7804937857336448"
"358","0.7810616522333931","0.7810616522333931","0.7810616522333931","0.7805195978472698","0.7805195978472698","0.7805195978472698","0.7799130131770841","0.7799130131770841","0.7799130131770841","0.7796936102112721","0.7796936102112721","0.7796936102112721","0.7808680613812062","0.7808680613812062","0.7808680613812062","0.7803260069950828","0.7803260069950828","0.7803260069950828","0.7806486584153943","0.7806486584153943","0.7806486584153943","0.7804292554495825","0.7804292554495825","0.7804292554495825","0.7803001948814579","0.7803001948814579","0.7803001948814579","0.7792935224500859","0.7792935224500859","0.7792935224500859","0.780442161506395","0.780442161506395","0.780442161506395"
"359","0.7810487461765807","0.7810487461765807","0.7810487461765807","0.7805454099608946","0.7805454099608946","0.7805454099608946","0.7799388252907089","0.7799388252907089","0.7799388252907089","0.779745234438522","0.779745234438522","0.779745234438522","0.7808422492675813","0.7808422492675813","0.7808422492675813","0.7804292554495825","0.7804292554495825","0.7804292554495825","0.7806228463017694","0.7806228463017694","0.7806228463017694","0.7804808796768323","0.7804808796768323","0.7804808796768323","0.7803001948814579","0.7803001948814579","0.7803001948814579","0.7793451466773357","0.7793451466773357","0.7793451466773357","0.7804679736200199","0.7804679736200199","0.7804679736200199"
"360","0.7810745582902056","0.7810745582902056","0.7810745582902056","0.7805195978472698","0.7805195978472698","0.7805195978472698","0.7799001071202716","0.7799001071202716","0.7799001071202716","0.7797323283817096","0.7797323283817096","0.7797323283817096","0.7808551553243938","0.7808551553243938","0.7808551553243938","0.7804550675632074","0.7804550675632074","0.7804550675632074","0.7806615644722068","0.7806615644722068","0.7806615644722068","0.7804937857336448","0.7804937857336448","0.7804937857336448","0.7803260069950828","0.7803260069950828","0.7803260069950828","0.779409676961398","0.779409676961398","0.779409676961398","0.7805066917904573","0.7805066917904573","0.7805066917904573"
"361","0.7810358401197682","0.7810358401197682","0.7810358401197682","0.780584128131332","0.780584128131332","0.780584128131332","0.7799904495179588","0.7799904495179588","0.7799904495179588","0.779745234438522","0.779745234438522","0.779745234438522","0.7808551553243938","0.7808551553243938","0.7808551553243938","0.7804292554495825","0.7804292554495825","0.7804292554495825","0.7806744705290193","0.7806744705290193","0.7806744705290193","0.780584128131332","0.780584128131332","0.780584128131332","0.7803776312223326","0.7803776312223326","0.7803776312223326","0.7794354890750229","0.7794354890750229","0.7794354890750229","0.7804679736200199","0.7804679736200199","0.7804679736200199"
"362","0.7809971219493308","0.7809971219493308","0.7809971219493308","0.7806486584153943","0.7806486584153943","0.7806486584153943","0.7800033555747713","0.7800033555747713","0.7800033555747713","0.7797581404953344","0.7797581404953344","0.7797581404953344","0.7808293432107688","0.7808293432107688","0.7808293432107688","0.7804292554495825","0.7804292554495825","0.7804292554495825","0.7807131886994566","0.7807131886994566","0.7807131886994566","0.7805454099608946","0.7805454099608946","0.7805454099608946","0.7803776312223326","0.7803776312223326","0.7803776312223326","0.7795129254158977","0.7795129254158977","0.7795129254158977","0.7805066917904573","0.7805066917904573","0.7805066917904573"
"363","0.7810358401197682","0.7810358401197682","0.7810358401197682","0.7805970341881445","0.7805970341881445","0.7805970341881445","0.7799517313475214","0.7799517313475214","0.7799517313475214","0.7798484828930217","0.7798484828930217","0.7798484828930217","0.7809584037788935","0.7809584037788935","0.7809584037788935","0.7804808796768323","0.7804808796768323","0.7804808796768323","0.780777718983519","0.780777718983519","0.780777718983519","0.7805454099608946","0.7805454099608946","0.7805454099608946","0.78041634939277","0.78041634939277","0.78041634939277","0.7795129254158977","0.7795129254158977","0.7795129254158977","0.7805712220745196","0.7805712220745196","0.7805712220745196"
"364","0.7810616522333931","0.7810616522333931","0.7810616522333931","0.7805583160177071","0.7805583160177071","0.7805583160177071","0.7799646374043339","0.7799646374043339","0.7799646374043339","0.7798097647225843","0.7798097647225843","0.7798097647225843","0.780919685608456","0.780919685608456","0.780919685608456","0.7805712220745196","0.7805712220745196","0.7805712220745196","0.7807906250403315","0.7807906250403315","0.7807906250403315","0.780609940244957","0.780609940244957","0.780609940244957","0.7804937857336448","0.7804937857336448","0.7804937857336448","0.7796290799272099","0.7796290799272099","0.7796290799272099","0.7805066917904573","0.7805066917904573","0.7805066917904573"
"365","0.7810358401197682","0.7810358401197682","0.7810358401197682","0.7805970341881445","0.7805970341881445","0.7805970341881445","0.7800162616315837","0.7800162616315837","0.7800162616315837","0.7798872010634591","0.7798872010634591","0.7798872010634591","0.7809842158925183","0.7809842158925183","0.7809842158925183","0.7805454099608946","0.7805454099608946","0.7805454099608946","0.7808035310971438","0.7808035310971438","0.7808035310971438","0.7806228463017694","0.7806228463017694","0.7806228463017694","0.7805195978472698","0.7805195978472698","0.7805195978472698","0.7796161738703974","0.7796161738703974","0.7796161738703974","0.7805454099608946","0.7805454099608946","0.7805454099608946"
"366","0.7811003704038305","0.7811003704038305","0.7811003704038305","0.780584128131332","0.780584128131332","0.780584128131332","0.7800420737452086","0.7800420737452086","0.7800420737452086","0.7799130131770841","0.7799130131770841","0.7799130131770841","0.7809584037788935","0.7809584037788935","0.7809584037788935","0.780584128131332","0.780584128131332","0.780584128131332","0.780945497722081","0.780945497722081","0.780945497722081","0.7806615644722068","0.7806615644722068","0.7806615644722068","0.7804937857336448","0.7804937857336448","0.7804937857336448","0.7796807041544597","0.7796807041544597","0.7796807041544597","0.7805454099608946","0.7805454099608946","0.7805454099608946"
"367","0.7811003704038305","0.7811003704038305","0.7811003704038305","0.7804937857336448","0.7804937857336448","0.7804937857336448","0.7800549798020211","0.7800549798020211","0.7800549798020211","0.7799646374043339","0.7799646374043339","0.7799646374043339","0.7809325916652685","0.7809325916652685","0.7809325916652685","0.780584128131332","0.780584128131332","0.780584128131332","0.7808938734948311","0.7808938734948311","0.7808938734948311","0.7806615644722068","0.7806615644722068","0.7806615644722068","0.7805325039040821","0.7805325039040821","0.7805325039040821","0.7796807041544597","0.7796807041544597","0.7796807041544597","0.7805712220745196","0.7805712220745196","0.7805712220745196"
"368","0.7810745582902056","0.7810745582902056","0.7810745582902056","0.7805195978472698","0.7805195978472698","0.7805195978472698","0.7800678858588336","0.7800678858588336","0.7800678858588336","0.7799646374043339","0.7799646374043339","0.7799646374043339","0.7809067795516436","0.7809067795516436","0.7809067795516436","0.7806873765858318","0.7806873765858318","0.7806873765858318","0.780919685608456","0.780919685608456","0.780919685608456","0.780609940244957","0.780609940244957","0.780609940244957","0.7805583160177071","0.7805583160177071","0.7805583160177071","0.7796419859840223","0.7796419859840223","0.7796419859840223","0.7805583160177071","0.7805583160177071","0.7805583160177071"
"369","0.7811261825174555","0.7811261825174555","0.7811261825174555","0.7805454099608946","0.7805454099608946","0.7805454099608946","0.7800549798020211","0.7800549798020211","0.7800549798020211","0.7800162616315837","0.7800162616315837","0.7800162616315837","0.7809325916652685","0.7809325916652685","0.7809325916652685","0.7806486584153943","0.7806486584153943","0.7806486584153943","0.7808680613812062","0.7808680613812062","0.7808680613812062","0.7805970341881445","0.7805970341881445","0.7805970341881445","0.7805712220745196","0.7805712220745196","0.7805712220745196","0.7797065162680846","0.7797065162680846","0.7797065162680846","0.780584128131332","0.780584128131332","0.780584128131332"
"370","0.781113276460643","0.781113276460643","0.781113276460643","0.780609940244957","0.780609940244957","0.780609940244957","0.780080791915646","0.780080791915646","0.780080791915646","0.7800549798020211","0.7800549798020211","0.7800549798020211","0.7809067795516436","0.7809067795516436","0.7809067795516436","0.7807002826426442","0.7807002826426442","0.7807002826426442","0.780919685608456","0.780919685608456","0.780919685608456","0.7806744705290193","0.7806744705290193","0.7806744705290193","0.780609940244957","0.780609940244957","0.780609940244957","0.7796807041544597","0.7796807041544597","0.7796807041544597","0.780609940244957","0.780609940244957","0.780609940244957"
"371","0.781139088574268","0.781139088574268","0.781139088574268","0.7806615644722068","0.7806615644722068","0.7806615644722068","0.7800291676883961","0.7800291676883961","0.7800291676883961","0.7800420737452086","0.7800420737452086","0.7800420737452086","0.7808938734948311","0.7808938734948311","0.7808938734948311","0.7806744705290193","0.7806744705290193","0.7806744705290193","0.780919685608456","0.780919685608456","0.780919685608456","0.780777718983519","0.780777718983519","0.780777718983519","0.7806228463017694","0.7806228463017694","0.7806228463017694","0.7797194223248971","0.7797194223248971","0.7797194223248971","0.7806228463017694","0.7806228463017694","0.7806228463017694"
"372","0.7811261825174555","0.7811261825174555","0.7811261825174555","0.7807260947562691","0.7807260947562691","0.7807260947562691","0.7801066040292709","0.7801066040292709","0.7801066040292709","0.7801453221997083","0.7801453221997083","0.7801453221997083","0.7808809674380187","0.7808809674380187","0.7808809674380187","0.7806228463017694","0.7806228463017694","0.7806228463017694","0.7808938734948311","0.7808938734948311","0.7808938734948311","0.780777718983519","0.780777718983519","0.780777718983519","0.7806228463017694","0.7806228463017694","0.7806228463017694","0.779745234438522","0.779745234438522","0.779745234438522","0.7807131886994566","0.7807131886994566","0.7807131886994566"
"373","0.7811907128015178","0.7811907128015178","0.7811907128015178","0.7807390008130816","0.7807390008130816","0.7807390008130816","0.7801324161428959","0.7801324161428959","0.7801324161428959","0.7801195100860834","0.7801195100860834","0.7801195100860834","0.7808809674380187","0.7808809674380187","0.7808809674380187","0.7805970341881445","0.7805970341881445","0.7805970341881445","0.7808422492675813","0.7808422492675813","0.7808422492675813","0.780777718983519","0.780777718983519","0.780777718983519","0.7806873765858318","0.7806873765858318","0.7806873765858318","0.7797839526089594","0.7797839526089594","0.7797839526089594","0.7807131886994566","0.7807131886994566","0.7807131886994566"
"374","0.7812036188583302","0.7812036188583302","0.7812036188583302","0.7808422492675813","0.7808422492675813","0.7808422492675813","0.7801711343133333","0.7801711343133333","0.7801711343133333","0.7801195100860834","0.7801195100860834","0.7801195100860834","0.7808422492675813","0.7808422492675813","0.7808422492675813","0.7806486584153943","0.7806486584153943","0.7806486584153943","0.7808422492675813","0.7808422492675813","0.7808422492675813","0.7807260947562691","0.7807260947562691","0.7807260947562691","0.7806615644722068","0.7806615644722068","0.7806615644722068","0.779745234438522","0.779745234438522","0.779745234438522","0.7807002826426442","0.7807002826426442","0.7807002826426442"
"375","0.7812165249151427","0.7812165249151427","0.7812165249151427","0.7808035310971438","0.7808035310971438","0.7808035310971438","0.7802356645973956","0.7802356645973956","0.7802356645973956","0.7801582282565208","0.7801582282565208","0.7801582282565208","0.7808035310971438","0.7808035310971438","0.7808035310971438","0.7806228463017694","0.7806228463017694","0.7806228463017694","0.7808293432107688","0.7808293432107688","0.7808293432107688","0.7807131886994566","0.7807131886994566","0.7807131886994566","0.7806744705290193","0.7806744705290193","0.7806744705290193","0.7797710465521469","0.7797710465521469","0.7797710465521469","0.7807002826426442","0.7807002826426442","0.7807002826426442"
"376","0.7812681491423925","0.7812681491423925","0.7812681491423925","0.7808164371539563","0.7808164371539563","0.7808164371539563","0.7801453221997083","0.7801453221997083","0.7801453221997083","0.7801840403701457","0.7801840403701457","0.7801840403701457","0.7808551553243938","0.7808551553243938","0.7808551553243938","0.7806486584153943","0.7806486584153943","0.7806486584153943","0.7808422492675813","0.7808422492675813","0.7808422492675813","0.780751906869894","0.780751906869894","0.780751906869894","0.7807390008130816","0.7807390008130816","0.7807390008130816","0.7797968586657719","0.7797968586657719","0.7797968586657719","0.7808035310971438","0.7808035310971438","0.7808035310971438"
